2001Q3,2888,2917,2946,2963,3002,3027,3067,3096,3122,3159,3181,3207,3236,3269,3307,3357,3398,3425,3472,3526,3602,3657,3696,3736,3814,3873,3953,4045,4152,4275,4440,4568,4739,4826,4887,4947,5033,5189,5273,5384,5458,5580,5637,5695,5745,5845,5890,5957,6001,6125,6189,6263,6347,6427,6478,6619,6683,6818,6882,6942,7021,7138,7213,7287,7391,7470,7561,7665,7751,7884,7958,8040,8133,8220,8316,8399,8495,8584,8676,8802,8895,9005,9116,9228,9382,9532,9985,10880,11962,12794,13324,13754,14127,14508,14841,15126,15476,15728,16050,16388,16726,17089,17428,17794,18138,18476,18760,19074,19400,19665,20019,20364,20736,21090,21442,21827,22180,22548,22859,23216,23612,23963,24359,24796,25258,25761,26207,26733,27278,27849,28337,28853,29362,29800,30320,30769,31276,31762,32245,32741,33218,33715,34149,34552,35041,35532,36072,36645,37278,37877,38420,38966,39483,40079,40657,41317,41981,42630,43326,44016,44686,45278,45877,46440,47068,47764,48252,48813,49478,50089,50722,51352,52053,53029,54087,55047,56041,57127,57972,58528,58992,59390,59947,60458,60979,61688,62471,63078,64084,65074,65798,66357,67015,67626,68353,68980,69782,70632,71524,72525,73482,74313,75124,75943,76852,77771,78781,79722,80847,81855,83086,84362,85498,86920,88109,89245,90723,92549,94547,96791,99603,102088,104728,106961,109523,112576,114791,116853,120133,123296,126401,129732,133401,137076,141945,148206,156084,163898,169454,173988,180378,187331,197206,211947,233644,260322,281947,304955,332701,355211,375585,395396,418738,442171,467016,483766,496435,504031,507865,510916,513121,515790,517212,518638,521288,519214,494579,326435,122867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001Q4,5347,5408,5483,5533,5602,5661,5713,5773,5824,5885,5931,5976,6028,6088,6147,6245,6311,6381,6460,6567,6704,6809,6905,7050,7305,7535,7745,7921,8059,8261,8465,8687,8965,9136,9264,9401,9570,9817,9971,10179,10304,10564,10680,10798,10925,11105,11216,11365,11496,11770,11899,12067,12254,12416,12540,12767,12913,13170,13297,13413,13554,13762,13903,14037,14241,14431,14633,14817,14971,15266,15407,15598,15804,15979,16184,16355,16556,16715,16919,17124,17314,17568,17890,19287,22093,24972,27118,28407,29533,30456,31381,32267,33081,33932,34742,35457,36339,37057,37934,38765,39616,40508,41392,42292,43131,44083,44871,45681,46660,47503,48422,49363,50268,51164,52139,53123,54112,55039,55905,56830,57838,58778,59951,61062,62422,63915,65258,66739,68350,69888,71257,72723,74246,75731,77351,78801,80368,81765,83191,84726,86279,87905,89419,91126,93281,95284,97072,98569,100106,101506,102947,104339,105855,107760,109479,111557,113923,116184,118578,120789,122955,124707,126616,128418,130357,132515,134100,135773,137914,139856,141693,143627,145840,148733,152332,155616,159088,162715,165756,167680,169022,170141,171701,173115,174498,176358,178313,180110,182699,185440,187611,189213,190942,192589,194434,195958,198031,200124,202368,204901,207111,209311,211247,213268,215590,217933,220449,222757,225353,227889,230786,233880,236685,239999,242765,245293,248732,253036,257706,263109,269778,275681,281928,287153,292657,299371,304218,308664,315799,322835,329306,335924,342805,349776,358954,371831,390129,405809,416857,424954,436023,447226,462511,486456,530150,590347,632973,668746,714122,746382,772132,795032,819579,842667,865399,879282,889333,895276,896998,896886,896215,893251,875829,813338,510213,211224,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002Q1,3767,3800,3846,3878,3935,3965,4006,4052,4082,4132,4160,4198,4229,4271,4311,4361,4413,4461,4507,4581,4711,4857,4992,5152,5317,5424,5528,5629,5750,5864,6050,6211,6456,6567,6663,6763,6874,7054,7156,7293,7393,7582,7682,7760,7845,7992,8068,8180,8278,8484,8567,8690,8869,8964,9033,9252,9338,9540,9598,9685,9798,9963,10065,10151,10291,10415,10569,10696,10811,11040,11142,11261,11403,11534,11683,11802,11945,12069,12218,12441,13231,14862,16801,18516,19639,20470,21198,21837,22498,23069,23647,24244,24820,25443,26027,26520,27088,27605,28190,28836,29435,30018,30653,31275,31869,32506,33064,33656,34291,34804,35432,36034,36642,37353,37971,38601,39275,39963,40547,41244,41952,42648,43403,44093,44957,45884,46745,47761,48789,49804,50769,51700,52641,53511,54547,55452,56487,57375,58313,59339,60424,61686,62849,63998,65097,66164,67207,68171,69232,70137,71027,72014,72983,74169,75308,76586,78053,79420,80810,82121,83380,84485,85694,86629,87874,89246,90313,91447,92768,94034,95248,96534,97904,99741,101874,103930,105943,108156,109829,110855,111743,112433,113449,114362,115133,116379,117635,119021,120729,122600,124025,125082,126166,127192,128395,129327,130623,132053,133585,135246,136832,138277,139611,141014,142588,144115,145767,147320,149162,150802,152756,154840,156768,159206,161105,162913,165358,168213,171389,174903,179394,183345,187430,191095,195152,199913,203314,206630,211702,216520,221012,225854,231066,236192,243152,252661,265510,277310,285544,291819,300318,309095,321102,339399,369253,407241,435381,462280,494845,518578,537989,555172,573040,589480,605646,615490,613258,616863,615656,610554,589562,387906,190526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002Q2,3783,3827,3869,3914,3962,3994,4037,4070,4096,4139,4171,4198,4235,4277,4315,4363,4418,4491,4607,4764,4898,5013,5083,5152,5276,5372,5450,5534,5628,5734,5916,6068,6273,6389,6467,6546,6646,6845,6939,7070,7162,7299,7376,7465,7528,7646,7735,7830,7915,8110,8187,8299,8441,8556,8648,8879,8972,9184,9249,9336,9423,9570,9684,9776,9889,9990,10127,10254,10345,10536,10632,10748,10887,11018,11165,11273,11453,11964,12940,14271,15312,16108,16652,17112,17556,17972,18364,18726,19129,19476,19857,20228,20615,21024,21364,21687,22094,22430,22799,23267,23697,24094,24503,24924,25372,25828,26174,26570,27029,27406,27853,28304,28663,29108,29571,30024,30483,30937,31330,31745,32207,32675,33251,33789,34443,35166,35821,36556,37334,38059,38714,39394,40050,40706,41431,42030,42731,43433,44207,45119,45934,46735,47448,48065,48783,49473,50142,50781,51480,52010,52665,53325,53995,54822,55554,56412,57382,58316,59263,60174,61053,61816,62664,63426,64340,65246,65995,66741,67720,68554,69386,70319,71309,72544,74069,75392,76878,78343,79484,80228,80777,81251,82043,82652,83350,84234,85177,86049,87334,88597,89553,90282,91054,91799,92717,93476,94487,95627,96798,98037,99218,100294,101286,102283,103437,104631,105880,107131,108529,109722,111308,112914,114417,116226,117692,118977,120768,123023,125607,128409,131944,135167,138619,141632,144840,148684,151461,154001,158149,162038,165781,169809,174027,178099,183992,191740,201980,211274,217789,222406,229233,236314,245700,259496,282185,311135,332591,352642,375682,392216,405180,416308,428489,439319,450100,454195,448624,436006,287962,137036,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002Q3,6368,6431,6518,6568,6643,6699,6776,6841,6900,6967,7016,7070,7131,7199,7354,7598,7862,8080,8264,8441,8628,8802,8935,9073,9274,9415,9580,9727,9880,10055,10312,10537,10857,11038,11164,11313,11501,11788,11952,12167,12351,12637,12783,12906,13023,13213,13323,13467,13632,13962,14119,14298,14541,14698,14845,15183,15368,15695,15855,16014,16177,16454,16630,16815,17057,17256,17501,17717,17912,18247,18421,18641,18876,19245,21201,24360,27427,29516,30916,32134,33119,34122,34957,35839,36831,37649,38547,39395,40325,41205,42131,43020,43922,44840,45693,46470,47438,48289,49263,50295,51312,52375,53448,54500,55579,56699,57544,58427,59486,60373,61378,62470,63585,64694,65793,66878,67984,69111,70091,71194,72391,73538,74913,76357,78122,79997,81805,83827,85906,88018,89832,91791,93764,95718,98257,100581,103001,105015,106945,109211,111381,113682,115786,117729,120041,122309,124533,126557,128633,130474,132283,134054,135967,138269,140511,143269,146657,150009,153362,156588,159643,162058,164619,166881,169435,172116,174167,176532,179403,181966,184477,186977,189791,193608,198370,203118,207562,212360,216377,218828,220364,221519,223397,225030,226623,228708,230847,232797,235405,238362,241003,242632,244499,246209,248236,249928,252286,254673,257333,260150,262758,265265,267374,269528,272091,274600,277360,279888,282866,285648,288887,292257,295321,298841,301531,304065,307657,312204,317387,322995,330436,337244,343695,349255,355207,362368,367544,372124,379680,386896,393643,400517,407446,414113,422682,434837,455171,470760,481053,487785,496786,505282,516821,534342,569830,625242,662398,685351,715896,734920,747214,756284,762817,760001,716636,400635,138807,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002Q4,9683,9770,9888,9964,10072,10158,10276,10379,10476,10586,10673,10865,11224,11679,12072,12393,12642,12873,13104,13380,13652,13964,14209,14464,14771,15024,15305,15588,15910,16224,16587,16960,17413,17764,18047,18307,18659,19074,19366,19704,19970,20380,20677,20931,21176,21512,21733,22015,22287,22796,23080,23420,23825,24106,24386,24877,25167,25570,25770,26020,26305,26721,27063,27319,27718,28006,28444,28809,29153,29615,30041,32422,37333,43896,48955,51714,54085,56064,57871,59763,61375,63254,64793,66560,68361,70024,71702,73320,75120,76655,78308,80025,81870,83655,85401,87058,88945,90611,92414,94339,96182,98248,100283,102373,104357,106559,108170,109972,112029,113811,115898,117908,119863,121938,124040,126090,128217,130371,132199,134352,136717,138931,141549,144167,147388,151048,154504,158590,162880,167205,171169,175701,180806,186000,191362,195653,200097,204229,208474,213070,218017,222826,227301,231643,236845,241952,246709,251048,255403,259060,262894,266565,270571,275363,280213,286302,293877,301610,309134,315939,322578,327511,332607,336976,342103,347775,352138,357064,362970,368218,373167,377839,383224,390568,400349,409967,418994,428364,436695,441522,444586,446418,449683,452681,455515,459359,463310,466706,470970,475939,480455,483339,486770,489917,493508,496512,500581,504979,509673,514673,519322,523869,527581,531496,535985,540306,545143,549439,554679,559497,565091,570807,575847,581748,586471,590693,597412,604761,613416,622636,634686,645345,655931,664955,673748,684783,692449,699582,710643,720779,730255,739505,749077,758235,769958,785675,811973,830826,842601,849671,858789,866726,877340,892368,925889,978292,1010475,1024716,1039883,1041504,1016342,946000,660281,323352,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003Q1,10184,10279,10404,10489,10607,10712,10806,10917,11128,11564,12020,12381,12630,12855,13056,13261,13505,13728,13966,14240,14540,14858,15123,15379,15685,15945,16248,16558,16861,17183,17527,17894,18349,18677,18948,19242,19555,20038,20355,20737,21062,21483,21778,22047,22281,22603,22834,23149,23444,23996,24271,24589,25014,25308,25558,26030,26338,26744,26980,27229,27512,27927,28244,28524,28878,29216,29697,30233,32739,38049,43646,48436,51452,53958,55955,57578,59334,60872,62462,64188,65796,67627,69143,70802,72614,74247,75898,77536,79312,81091,82950,84769,86568,88522,90302,91988,93934,95597,97533,99481,101448,103527,105574,107564,109679,111873,113654,115464,117581,119352,121416,123375,125414,127574,129697,131780,133970,136191,138134,140324,142697,144910,147658,150492,153890,157890,161797,166335,171711,177553,183156,188740,194120,198996,204590,209254,214378,218960,223583,228829,233992,239434,244492,249373,255160,260837,266170,270961,275738,279635,283782,287588,291817,297022,302234,308993,317268,325679,333815,341602,348724,354044,359312,363904,369086,374932,379393,384613,390713,396276,401356,406088,411150,417932,427474,436857,444921,453647,461381,465844,468634,470354,473657,476577,479397,483130,486936,490791,494845,499726,503990,506805,510134,513074,516614,519579,523590,527797,532337,537182,541736,546161,549734,553439,557829,561934,565966,570157,575110,579863,585326,590826,595592,601354,605890,610017,615675,622424,630304,638511,649359,658883,668495,676492,684145,694017,700811,706143,714905,723145,731025,738618,746383,753786,763086,774861,795051,808548,816661,820701,825580,829838,834869,842736,857361,878588,886523,868212,790387,492267,211813,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003Q2,18216,18355,18536,18691,18901,19274,19940,20670,21222,21708,22039,22336,22683,22985,23298,23600,23966,24298,24643,25078,25574,26077,26446,26861,27407,27847,28357,28842,29369,29924,30577,31254,32046,32656,33112,33623,34297,35100,35687,36371,36879,37633,38169,38664,39072,39657,40082,40544,41026,41778,42275,42819,43586,44101,44557,45324,45807,46449,46840,47260,47716,48413,48989,49467,50448,55303,63089,71951,79198,84855,88071,91083,94167,96987,99729,102200,104866,107268,109925,112724,115108,117883,120214,122813,125685,128448,131125,133908,137009,139721,142680,145726,148591,151631,154345,157020,160064,162685,165684,168774,172015,175387,178900,182252,185612,189117,191921,194831,198175,201032,204274,207434,210634,214065,217564,221066,224506,227923,230755,234055,237788,241311,245470,249978,255658,262969,270585,279586,289169,297941,305522,313617,321907,329840,339099,347419,355862,363689,371407,380018,388688,397686,405824,413862,423407,433488,442822,451024,458727,465383,471875,477683,483930,491478,499151,509618,522873,537319,550727,563206,574478,582678,590538,596687,604102,612018,617905,625107,633967,641794,648837,655179,661508,669919,682120,693738,704246,714858,724026,729660,733243,736011,740579,744702,748664,754065,759457,764853,770000,776212,781691,785608,790060,794097,798870,803033,808946,815145,821677,828384,834634,840670,845069,850308,856172,861821,867898,873476,880517,887412,895209,902932,909571,917392,923572,928876,936308,945078,955180,966053,979878,992600,1005605,1015839,1025389,1036537,1044398,1051151,1061384,1070867,1080076,1089026,1098506,1107380,1117065,1128075,1145672,1156804,1162221,1164385,1167078,1168939,1168506,1167451,1147638,1068038,608708,270647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003Q3,23824,24081,24475,25050,25974,26796,27504,28002,28386,28815,29129,29475,29807,30131,30493,30935,31360,31731,32208,32739,33331,33937,34413,34963,35620,36232,36847,37479,38164,38876,39655,40503,41446,42205,42772,43411,44179,45322,46034,46881,47563,48496,49144,49670,50156,50864,51332,51946,52571,53612,54209,54880,55741,56396,56953,57949,58546,59329,59766,60312,60897,62057,65788,73112,85020,95008,101217,105489,109073,112895,115830,118948,122154,125219,128145,130900,134011,136871,139819,143070,145869,149101,151866,155117,158699,161967,165284,168667,172416,175698,179322,182849,186061,189521,192694,195580,199022,201928,205471,209133,212824,216875,220894,224805,228608,232579,235711,239056,242874,245958,249697,253430,257185,261108,264879,268682,272438,276193,279481,283353,287512,291532,296727,303147,311665,321256,329290,338279,347827,357237,365835,375129,384826,394205,404996,414595,424455,433563,442655,452375,461913,471910,481556,490574,501410,512813,523251,532377,541061,548416,555437,561611,568228,575765,583758,594842,608956,624364,638541,651702,663199,671671,679673,685421,692692,700296,706273,713046,721556,729330,736500,742824,749762,758394,769774,780565,790469,800251,808494,813602,817062,819955,824656,829147,833645,839263,845062,850510,855785,862077,867630,871313,876020,880140,885227,889529,895837,902513,909611,916758,923340,929746,934445,939875,946288,952347,958995,965112,973041,980496,988968,997522,1004725,1013013,1019410,1024832,1032996,1042596,1053879,1065665,1080842,1094165,1107271,1118136,1127989,1139157,1147306,1154306,1165061,1175103,1184399,1193357,1201931,1207995,1215743,1224483,1237245,1245303,1248581,1245687,1241560,1233246,1189103,898033,464405,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003Q4,11317,11637,11970,12195,12426,12583,12756,12904,13026,13196,13317,13458,13603,13710,13851,14031,14219,14377,14575,14822,15104,15351,15547,15736,16042,16280,16596,16872,17110,17435,17775,18135,18536,18835,19097,19337,19636,20153,20395,20772,21010,21421,21662,21910,22093,22422,22627,22886,23120,23583,23841,24144,24539,24803,25017,25505,25744,26116,26419,27680,30163,33536,36314,37838,39230,40239,41355,42333,43242,44352,45189,46090,47080,48018,48937,49697,50629,51434,52337,53346,54181,55160,56055,57083,58203,59112,60114,61064,62226,63171,64179,65225,66200,67274,68293,69205,70251,71193,72290,73423,74578,75681,76929,78102,79279,80463,81476,82462,83664,84730,85937,87145,88348,89587,90759,91985,93221,94412,95584,97100,99099,101096,103272,105248,107553,110207,112615,115459,118436,121461,124263,127201,130215,133152,136480,139309,142345,145149,147924,150847,153758,156721,159535,162231,165382,168552,171469,174136,176868,179182,181529,183702,185997,188823,191727,195380,199722,204223,208316,212310,215805,218625,221370,223308,226087,228986,231179,233688,236917,239739,242313,244803,247522,251245,255832,260337,264227,268456,272081,274202,275600,276439,278205,279854,281479,283550,285696,287649,290059,292792,295111,296637,298501,300199,302372,304202,306680,309283,312042,315037,317634,320309,322534,324953,327783,330581,333528,336117,339359,342354,345837,349264,352415,356141,359159,361947,365603,369957,374828,380214,386972,393096,398993,403868,408476,413758,417932,421613,427038,431815,435842,439302,441188,443482,445685,449075,455306,457846,455794,436027,288420,157734,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004Q1,12286,12476,12658,12799,12974,13118,13272,13422,13568,13697,13814,13932,14064,14192,14349,14517,14694,14882,15092,15344,15641,15897,16077,16312,16652,16900,17238,17531,17830,18157,18533,18910,19340,19707,19972,20230,20574,21134,21428,21810,22101,22527,22771,23026,23229,23579,23792,24031,24282,24737,25001,25346,25736,26032,26277,26937,28765,31792,34401,36497,37849,39148,40159,40986,42087,42950,43985,44913,45758,46852,47633,48508,49479,50378,51386,52232,53187,54064,55022,56106,57070,58230,59200,60285,61479,62510,63584,64602,65794,66825,67930,69022,70128,71296,72392,73387,74530,75532,76745,78020,79302,80620,81939,83357,84715,86142,87246,88394,89754,90926,92281,93533,94834,96195,97616,99086,100997,103328,105282,107294,109211,110943,112962,115082,117739,120809,123749,127123,130685,134399,137909,141750,145397,149073,153203,156844,160554,164069,167467,171249,174904,178779,182492,185860,189676,193691,197502,200857,204184,207044,209796,212237,214857,218004,221309,225684,231206,237011,242511,247848,252576,256074,259295,261197,264226,267417,269917,272947,276596,279985,282984,285588,288413,292125,296935,301658,305357,309671,313555,315920,317364,318610,320540,322347,324090,326273,328629,330827,333270,336066,338494,340212,342178,344113,346302,348240,350853,353635,356595,359829,362852,365543,367589,370121,372994,375708,378784,381512,384943,388060,391670,395382,398645,402550,405564,408169,411691,415867,420486,425411,431583,437177,442693,447169,451283,455907,459093,461690,465295,468492,471159,473261,474959,476034,475981,469973,445563,243548,90975,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004Q2,13216,13353,13509,13643,13839,13977,14114,14268,14397,14560,14678,14816,14949,15118,15312,15473,15651,15830,16025,16285,16614,16883,17102,17354,17713,18036,18365,18669,19002,19370,19803,20221,20728,21110,21377,21657,22003,22615,22926,23359,23684,24194,24492,24750,25012,25391,25629,25949,26227,26762,27057,27480,28014,28916,30677,33938,36527,38339,39378,40338,41254,42380,43247,43988,44948,45739,46811,47796,48617,49675,50430,51272,52219,53099,54037,54917,55897,56834,57840,58971,59912,61035,61998,63127,64401,65462,66515,67570,68817,69877,71068,72174,73261,74352,75477,76446,77634,78647,79912,81235,82508,83863,85340,86721,88055,89498,90686,91814,93234,94412,95721,97099,98535,100099,101853,104175,106565,108417,109880,111595,113429,115304,117382,119541,122292,125605,128787,132510,136410,140406,144198,148148,152171,156016,160537,164422,168534,172354,176241,180417,184469,188676,192728,196407,200629,205218,209454,213172,216786,219809,222845,225431,228177,231431,235010,239998,246088,252807,259130,265134,270419,274327,277867,279361,282650,286167,288792,292017,296063,299700,302911,305790,308858,313136,318948,324585,329835,334952,339557,342220,343701,344850,346925,348855,350803,353285,355816,358283,360666,363888,366659,368403,370690,372668,375047,377097,379846,382881,386264,389684,392926,395467,397598,400354,403512,406319,409528,412477,416257,419687,423736,427632,430930,434839,438018,440670,444210,448627,453727,459183,466408,472722,478607,483001,486610,490841,493591,495695,498604,501732,503984,503668,501488,488914,366500,203496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004Q3,8599,8698,8799,8868,8973,9061,9155,9253,9344,9450,9527,9611,9691,9774,9864,9996,10110,10218,10358,10511,10749,10926,11065,11181,11402,11604,11802,11997,12222,12465,12751,13031,13354,13572,13752,13914,14126,14586,14772,15066,15285,15604,15790,15950,16102,16365,16510,16685,16858,17214,17816,18927,20229,21280,21893,22659,23138,23684,24085,24471,24862,25402,25834,26180,26694,27079,27615,28070,28494,29074,29467,29912,30421,30877,31377,31794,32374,32841,33319,33869,34315,34860,35357,35884,36533,37089,37634,38195,38875,39414,39974,40577,41125,41731,42315,42831,43472,44064,44733,45501,46180,46898,47651,48420,49181,49969,50585,51217,51999,52693,53610,54622,55635,56607,57483,58367,59272,60141,60893,61775,62838,63747,64946,66196,67743,69483,71247,73203,75258,77367,79340,81424,83484,85540,88007,90196,92463,94473,96421,98718,100847,103110,105126,107009,109115,111262,113327,115300,117270,118923,120578,122103,123757,125725,127791,130458,133694,137153,140425,143713,146683,148837,150955,152033,154179,156394,157967,159939,162413,164656,166704,168541,170670,173710,177824,181778,185487,189403,193100,195226,196175,196961,198340,199487,200704,202249,203871,205402,207251,209479,211508,212709,214186,215574,217228,218712,220538,222549,224804,227179,229400,231444,233167,235055,237221,239210,241492,243564,246056,248239,250755,253328,255514,258207,260328,262275,264712,267756,271284,275014,279762,283783,287300,289449,291301,293896,295495,296523,297421,296796,282057,182010,81513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004Q4,11167,11286,11442,11546,11689,11806,11901,12022,12118,12236,12343,12450,12544,12653,12793,12939,13061,13190,13362,13573,13844,14059,14252,14443,14751,14982,15252,15532,15792,16120,16498,16865,17259,17545,17792,18039,18367,18875,19140,19513,19757,20208,20426,20643,20840,21189,21406,22143,23463,25057,26171,26966,27729,28301,28833,29613,30110,30775,31151,31590,32032,32736,33205,33594,34269,34759,35463,36012,36503,37252,37706,38260,38945,39539,40192,40710,41387,41971,42581,43297,43881,44535,45146,45788,46623,47353,48075,48771,49572,50264,51081,51870,52594,53383,54111,54755,55526,56220,57113,58013,58885,59784,60764,61783,62854,63881,64722,65700,66969,68221,69562,70646,71795,72917,73970,75067,76189,77270,78299,79438,80692,81863,83365,84843,86818,89221,91413,94114,96882,99658,102194,104914,107724,110451,113675,116440,119353,122113,124961,127985,130891,133843,136688,139268,142062,144893,147571,149998,152310,154295,156246,158044,159864,162081,164503,167882,172205,176800,181071,185207,188814,191449,194064,195402,197613,200027,201868,204063,206950,209507,211790,213769,215913,218855,222849,226834,230396,233849,237216,239163,240062,240808,242198,243495,244884,246559,248285,249823,251244,253488,255524,256847,258509,259848,261566,263089,265160,267436,269814,272382,274789,277241,279238,281333,283799,286022,288497,290444,293133,295439,298076,300832,303113,305930,308096,310028,312266,314868,317581,320158,323314,326182,328479,329880,330795,330743,326563,313206,194963,87962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005Q1,10861,10961,11106,11191,11319,11431,11539,11633,11733,11861,11941,12032,12127,12211,12336,12490,12604,12730,12879,13069,13323,13549,13735,13907,14190,14403,14644,14872,15137,15437,15752,16082,16505,16811,17063,17291,17609,18140,18389,18754,19032,19533,19764,20063,20826,22257,23491,24532,25211,25988,26521,27135,27772,28255,28667,29428,29860,30469,30859,31239,31681,32433,32899,33293,33933,34412,35158,35714,36197,36944,37420,37909,38525,39076,39704,40223,40885,41459,42067,42738,43327,43987,44599,45276,46130,46835,47514,48186,49041,49740,50540,51354,52090,52937,53698,54343,55133,55834,56747,57638,58551,59484,60472,61539,62687,63963,65067,66137,67214,68104,69206,70220,71271,72350,73436,74556,75699,76815,77804,78905,80196,81429,82919,84525,86543,88861,91153,93862,96637,99514,102205,105035,108114,110967,114330,117322,120503,123449,126544,129941,133039,136297,139148,141704,144610,147659,150542,153137,155550,157604,159644,161433,163263,165549,168198,171644,176099,180845,185440,189768,193670,196555,199125,200967,203279,205716,207519,209741,212624,215125,217373,219396,221505,224406,228410,232331,235915,239349,242666,244659,245518,246235,247701,248999,250378,252091,253958,255672,257270,259452,261549,262926,264589,265933,267717,269339,271458,273728,276256,278987,281482,283943,285938,287992,290260,292362,294513,296602,299211,301502,304202,306837,309134,311701,313499,314869,316631,318658,320618,322588,324886,326639,327630,326399,311529,167589,71889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005Q2,12512,12645,12777,12877,13024,13144,13268,13397,13506,13632,13717,13807,13923,14024,14169,14334,14483,14632,14820,15048,15354,15616,15826,16036,16391,16672,16973,17223,17534,17916,18359,18773,19298,19645,19923,20196,20545,21171,21488,21978,22342,23330,24467,25611,26590,27412,27925,28484,28972,29772,30230,30806,31469,31927,32400,33305,33736,34384,34748,35168,35631,36477,36935,37388,38145,38600,39331,39940,40421,41227,41707,42217,42915,43539,44236,44829,45592,46208,46872,47690,48287,48998,49631,50414,51429,52266,53080,53881,54831,55630,56492,57403,58174,58996,59845,60558,61459,62245,63338,64431,65517,66743,68115,69524,70920,72291,73295,74229,75354,76401,77560,78770,80059,81303,82520,83833,85156,86472,87612,88889,90433,91860,93653,95555,97967,100825,103616,106920,110260,113622,116778,120030,123467,126751,130727,134317,138030,141728,145481,149616,153407,157113,160445,163342,166638,170101,173359,176316,179259,181735,184228,186407,188809,191652,194703,198769,203866,209372,214598,219874,224621,228033,231205,233262,236107,239071,241211,243762,247209,250387,253236,255684,258400,262123,267487,272741,277647,282254,286697,289439,290662,291369,293100,294760,296448,298589,300896,302969,304832,307784,310386,311926,314000,315828,317989,319968,322466,325292,328294,331412,334383,337105,338650,341034,343644,345925,348341,350756,353583,355950,358628,361100,362971,365108,366492,367463,368439,369498,369875,370157,368428,347571,216521,98975,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
